name,frame,card_type,sub_type,cardmarket,tcgplayer,word_count,adds,banishes,negates,field_wipe,searches,recovers,leave_field_trigger,send_trigger,OPT,release
Bujingi Warg,effect,Effect Monster,Beast,0.08,0.03,19,False,False,False,False,False,False,False,False,False,2014-09-13
Bujingi Wolf,effect,Effect Monster,Beast,0.07,0.06,14,False,False,False,False,False,False,False,False,False,2013-04-20
Bujinki Ahashima,link,Link Monster,Beast-Warrior,3.45,5.36,103,False,False,True,False,False,True,False,False,True,2019-11-23
Bujinki Amaterasu,xyz,XYZ Monster,Beast-Warrior,0.15,0.21,73,True,True,False,False,False,False,False,False,True,2014-02-15
Bujintei Kagutsuchi,xyz,XYZ Monster,Beast-Warrior,4.29,1.04,86,False,False,False,False,False,False,False,True,False,2013-07-20
Bujintei Susanowo,xyz,XYZ Monster,Beast-Warrior,0.42,0.29,55,True,False,False,False,False,False,False,True,True,2013-04-20
Bujintei Tsukuyomi,xyz,XYZ Monster,Beast-Warrior,0.25,0.28,83,False,False,False,False,False,True,True,True,True,2013-11-16
Bujintervention,spell,Spell Card,Normal,0.10,0.12,79,False,True,False,False,False,False,False,True,False,2014-02-15
Bujinunity,spell,Spell Card,Normal,0.18,0.20,69,True,False,False,False,False,False,False,True,False,2013-11-16
Bull Blader,effect,Effect Monster,Warrior,0.14,0.14,37,False,False,False,False,False,False,False,False,False,2012-07-21
Bunilla,normal,Normal Monster,Beast,0.10,0.21,30,False,False,False,False,False,False,False,False,False,2011-07-16
Bunny Ear Enthusiast,effect,Effect Monster,Beast-Warrior,0.04,0.06,70,False,True,False,False,False,False,False,False,True,2023-01-14
Burden of the Mighty,spell,Spell Card,Continuous,0.09,0.13,13,False,False,False,False,False,False,False,False,False,2007-11-29
Burgeoning Whirlflame,trap,Trap Card,Counter,0.06,0.13,44,True,True,True,False,False,False,False,True,False,2011-04-16
Burglar,normal,Normal Monster,Beast,0.39,0.90,13,False,False,False,False,False,False,False,False,False,1999-11-18
Burgundy the Magic Elf,effect,Effect Monster,Spellcaster,0.00,0.00,71,False,False,False,False,False,False,False,True,True,2023-09-21
Burial from a Different Dimension,spell,Spell Card,Quick-Play,0.08,0.15,11,False,True,False,False,False,False,False,False,False,2006-10-26
"Burner, Dragon Ruler of Sparks",effect,Effect Monster,Dragon,0.11,0.20,42,False,False,False,False,False,False,False,False,True,2013-03-16
Burning Algae,effect,Effect Monster,Pyro,0.22,0.05,16,False,False,False,False,False,False,False,True,False,2005-03-17
Burning Bamboo Sword,spell,Spell Card,Continuous,0.13,0.19,28,False,False,False,False,False,False,False,False,False,2017-07-08
Burning Beast,effect,Union Effect Monster,Pyro,0.14,0.22,100,False,False,False,False,False,False,False,False,True,2002-07-18
Burning Dragon,effect,Effect Monster,Dragon,0.17,0.20,54,False,False,False,False,False,False,False,False,True,2023-03-20
Burning Draw,spell,Spell Card,Normal,0.02,0.05,57,False,False,False,False,False,False,False,False,False,2020-01-11
Burning Land,spell,Spell Card,Continuous,0.08,0.10,28,False,False,False,False,False,False,False,False,False,2000-12-14
Burning Skull Head,effect,Effect Monster,Zombie,1.80,13.43,37,False,False,False,False,False,False,False,False,False,2009-03-26
Burning Soul,spell,Spell Card,Quick-Play,0.13,0.15,67,True,False,False,False,False,True,False,False,False,2020-02-22
Burning Spear,spell,Spell Card,Equip,9.55,25.90,20,False,False,False,False,False,False,False,False,False,1999-05-25
Burnout,trap,Trap Card,Normal,0.08,0.19,78,False,True,False,False,False,False,False,True,False,2016-07-09
Burst Breath,trap,Trap Card,Normal,0.03,0.11,28,False,False,False,False,False,False,False,False,False,2001-09-20
Burst Rebirth,trap,Trap Card,Normal,0.18,0.27,19,False,False,False,False,False,False,False,False,False,2013-07-20
Burst Return,spell,Spell Card,Normal,0.52,0.31,24,False,False,False,False,False,False,False,False,False,2005-10-20
Burst Stream of Destruction,spell,Spell Card,Normal,0.05,0.09,25,False,False,False,False,False,False,False,False,False,2003-11-20
Bururu @Ignister,effect,Effect Monster,Cyberse,0.19,0.18,72,False,False,False,False,False,True,False,True,True,2019-10-12
Buster Blader,effect,Effect Monster,Warrior,0.04,0.12,15,False,False,False,False,False,False,False,False,False,2000-09-28
"Buster Blader, the Destruction Swordmaster",effect,Effect Monster,Warrior,0.15,0.33,84,False,False,False,False,False,False,False,True,True,2015-10-17
"Buster Blader, the Dragon Destroyer Swordsman",fusion,Fusion Monster,Warrior,0.38,0.60,79,False,False,False,False,False,False,False,False,False,2015-10-17
Buster Blaster,effect,Union Effect Monster,Machine,0.09,0.23,93,False,False,False,False,False,False,False,False,True,2011-02-11
Buster Dragon,synchro,Synchro Monster,Dragon,0.19,0.76,70,False,False,False,False,False,False,False,False,True,2015-10-17
Buster Gundil the Cubic Behemoth,effect,Effect Monster,Beast,0.18,0.13,100,True,False,False,False,False,False,False,True,False,2016-04-23
Buster Rancher,spell,Spell Card,Equip,0.13,0.18,70,False,False,False,False,False,False,False,False,False,2002-05-16
Buster Whelp of the Destruction Swordsman,effect,Tuner Monster,Dragon,3.84,2.18,89,True,False,False,False,False,False,False,False,False,2015-10-17
Buten,effect,Tuner Monster,Fairy,0.38,0.61,37,False,True,False,False,False,False,False,False,False,2010-12-18
Butterfly Dagger - Elma,spell,Spell Card,Equip,1.30,0.69,26,False,False,False,False,False,False,False,True,False,2002-11-21
Butterflyoke,trap,Trap Card,Normal,0.17,0.10,46,False,False,False,False,False,False,False,False,True,2012-02-18
Butterspy Protection,trap,Trap Card,Normal,0.04,0.11,28,False,False,False,False,False,False,False,False,False,2013-08-10
Buzzsaw Shark,effect,Effect Monster,Fish,0.06,0.09,97,False,False,False,False,False,False,False,False,True,2020-01-11
By Order of the Emperor,trap,Trap Card,Continuous,0.08,0.16,30,False,False,True,False,False,False,False,False,False,2007-12-15
Bye Bye Damage,trap,Trap Card,Normal,0.11,0.11,49,False,False,False,False,False,False,False,False,True,2019-03-09
Byroad Sacrifice,trap,Trap Card,Normal,0.10,0.17,23,False,False,False,False,False,False,False,False,False,2006-08-10
Byser Shock,effect,Effect Monster,Fiend,0.84,1.23,15,False,False,False,False,False,False,False,False,False,2002-05-16
Bystial Baldrake,effect,Effect Monster,Dragon,0.24,0.22,84,False,True,False,False,False,False,False,False,True,2022-10-15
Bystial Dis Pater,synchro,Synchro Monster,Dragon,23.34,30.88,79,False,True,True,False,False,False,False,False,True,2023-01-14
Bystial Magnamhut,effect,Effect Monster,Dragon,1.80,1.39,80,True,True,False,False,False,False,False,False,True,2022-07-16
Bystial Saronir,effect,Effect Monster,Dragon,4.34,2.87,74,False,True,False,False,False,False,False,True,True,2022-07-16
C-Crush Wyvern,effect,Union Effect Monster,Machine,0.87,0.69,78,False,False,False,False,False,False,False,True,True,2016-06-18
"Caam, Serenity of Gusto",effect,Effect Monster,Psychic,0.94,2.15,19,False,False,False,False,False,False,False,False,True,2010-08-03
Cabrera Stone,effect,Effect Monster,Rock,0.03,0.15,55,True,False,False,False,False,False,False,False,True,2023-06-10
Cactus Bouncer,effect,Effect Monster,Plant,0.31,0.48,18,False,False,False,False,False,False,False,False,False,2010-09-18
Cactus Fighter,effect,Effect Monster,Plant,0.09,0.18,28,False,False,False,False,False,False,False,False,False,2009-09-19
"Cagna, Malebranche of the Burning Abyss",effect,Effect Monster,Fiend,0.17,0.17,76,False,False,False,False,False,False,False,True,False,2015-09-19
"Cairngorgon, Antiluminescent Knight",xyz,XYZ Monster,Rock,0.20,0.34,59,False,False,False,False,False,False,False,False,False,2014-02-15
Caius the Mega Monarch,effect,Effect Monster,Fiend,0.48,0.61,87,True,True,False,False,False,False,False,False,False,2014-11-15
Caius the Shadow Monarch,effect,Effect Monster,Fiend,1.62,2.91,31,False,True,False,False,False,False,False,False,False,2007-12-15
"Calcab, Malebranche of the Burning Abyss",effect,Effect Monster,Fiend,0.33,0.22,78,False,False,False,False,False,False,False,True,False,2015-09-19
Caligo Claw Crow,effect,Effect Monster,Winged Beast,0.06,0.26,28,False,False,False,False,False,False,False,False,True,2013-03-01
Call of Darkness,trap,Trap Card,Continuous,0.37,0.67,26,False,False,False,False,False,False,False,True,False,1999-09-23
Call of the Archfiend,trap,Trap Card,Continuous,0.07,0.17,40,False,False,False,False,False,True,False,False,True,2017-10-14
Call of the Atlanteans,spell,Spell Card,Quick-Play,0.21,0.16,32,False,False,False,False,False,False,False,False,False,2012-06-16
Call of the Earthbound,trap,Trap Card,Normal,0.10,0.07,14,False,False,False,False,False,False,False,False,False,2004-09-28
Call of the Grave,trap,Trap Card,Normal,0.24,0.34,13,False,False,True,False,False,False,False,False,False,1999-08-26
Call of the Haunted,trap,Trap Card,Continuous,0.05,0.13,34,False,False,False,False,False,True,True,False,False,2000-09-28
Call of the Mummy,spell,Spell Card,Continuous,0.05,0.15,25,False,False,False,False,False,False,False,False,True,2002-03-21
Call of the Reaper,trap,Trap Card,Normal,0.05,0.21,25,False,False,False,False,False,False,False,False,False,2009-11-14
Called by the Grave,spell,Spell Card,Quick-Play,0.20,0.38,42,False,True,True,False,False,False,False,False,False,2018-01-13
Calming Magic,spell,Spell Card,Normal,0.08,0.13,28,False,False,False,False,False,False,False,False,False,2009-02-14
Cameraclops,effect,Effect Monster,Warrior,0.10,0.05,36,False,False,False,False,False,False,False,False,False,2012-02-18
Candle of Fate,normal,Normal Monster,Fiend,0.00,0.00,14,False,False,False,False,False,False,False,False,False,1999-02-04
Caninetaur,effect,Effect Monster,Beast-Warrior,0.04,0.16,58,False,False,False,False,False,False,False,True,True,2015-09-19
Cannon Soldier,effect,Effect Monster,Machine,0.19,0.48,11,False,False,False,False,False,False,False,False,False,1999-11-18
Cannon Soldier MK-2,effect,Effect Monster,Machine,0.15,0.20,12,False,False,False,False,False,False,False,False,False,2007-11-23
Cannonball Spear Shellfish,effect,Effect Monster,Aqua,0.20,0.09,15,False,False,False,False,False,False,False,False,False,2003-07-17
Canon the Melodious Diva,effect,Effect Monster,Fairy,0.18,0.28,44,False,False,False,False,False,False,False,False,True,2014-07-19
Canopic Protector,trap,Trap Card,Continuous,0.17,0.11,84,False,True,False,False,False,False,True,True,True,2023-07-22
Canyon,spell,Spell Card,Field,0.35,0.33,20,False,False,False,False,False,False,False,False,False,2005-12-08
Capacitor Stalker,effect,Effect Monster,Cyberse,0.03,0.05,63,False,False,False,False,False,False,False,True,True,2017-07-08
Capricious Darklord,effect,Effect Monster,Fairy,0.08,0.09,62,False,False,False,False,False,False,False,True,True,2020-04-18
Capshell,effect,Effect Monster,Fiend,0.17,0.24,69,False,False,False,False,False,False,False,False,False,2020-10-03
Caravan of the Ice Barrier,effect,Effect Monster,Sea Serpent,0.14,0.17,26,False,False,False,False,False,False,False,False,True,2009-04-14
Carboneddon,effect,Effect Monster,Dinosaur,0.12,0.15,57,False,True,False,False,False,False,False,False,True,2014-05-17
Card Advance,spell,Spell Card,Normal,0.10,0.17,47,True,False,False,False,False,False,False,False,True,2015-09-19
Card Blocker,effect,Effect Monster,Warrior,0.08,0.27,73,False,False,False,False,False,False,False,True,False,2007-08-21
Card Breaker,effect,Effect Monster,Warrior,0.04,0.14,33,False,False,False,False,False,False,False,True,False,2010-02-20
Card Destruction,spell,Spell Card,Normal,0.11,0.22,22,False,False,False,False,False,False,False,False,False,2000-11-23
Card Ejector,effect,Effect Monster,Spellcaster,0.11,0.23,15,False,True,False,False,False,False,False,False,True,2007-11-23
Card Guard,effect,Effect Monster,Fiend,0.08,0.04,69,False,False,False,False,False,False,False,False,True,2010-09-18
Card of Demise,spell,Spell Card,Normal,1.96,2.28,60,False,False,False,False,False,False,False,True,False,2015-12-19
Card of Fate,spell,Spell Card,Normal,0.10,0.16,57,True,False,False,False,False,False,False,False,False,2019-02-09
Card of Sacrifice,trap,Trap Card,Normal,0.12,0.18,43,False,False,False,False,False,False,False,False,False,2010-10-16
Card of Safe Return,spell,Spell Card,Continuous,0.21,0.43,14,False,False,False,False,False,False,False,False,False,2001-04-19
Card of Sanctity,spell,Spell Card,Normal,0.12,0.26,23,False,True,False,False,False,False,False,False,False,2005-02-24
Card of the Soul,spell,Spell Card,Normal,0.10,0.21,39,True,False,False,False,False,False,False,False,False,2016-04-09
Card Rotator,spell,Spell Card,Normal,0.05,0.10,29,False,False,False,False,False,False,False,True,False,2008-07-19
Card Scanner,spell,Spell Card,Continuous,0.07,0.06,80,True,False,False,False,False,False,False,False,True,2023-07-22
Card Shuffle,spell,Spell Card,Continuous,0.21,0.25,28,False,False,False,False,False,False,False,False,True,2002-05-16
Card Trader,spell,Spell Card,Continuous,0.10,0.15,21,False,False,False,False,False,False,False,False,True,2006-11-16
Card Trooper,effect,Effect Monster,Machine,0.05,0.12,61,False,False,False,False,False,True,False,True,True,2006-10-26
Cardcar D,effect,Effect Monster,Machine,0.11,0.17,42,False,False,False,False,False,False,False,False,False,2012-02-18
Cards for Black Feathers,spell,Spell Card,Normal,0.29,0.40,32,False,True,False,False,False,False,False,False,False,2010-02-20
Cards from the Sky,spell,Spell Card,Normal,0.18,0.21,30,False,True,False,False,False,False,False,False,False,2010-12-11
Cards of Consonance,spell,Spell Card,Normal,0.71,0.63,12,False,False,False,False,False,False,False,False,False,2009-11-14
Cards of the Red Stone,spell,Spell Card,Normal,0.21,0.27,42,False,False,False,False,False,False,False,True,False,2015-04-25
"Carpiponica, Mystical Beast of the Forest",effect,Effect Monster,Beast,0.04,0.04,98,True,False,False,False,False,True,False,True,True,2021-05-22
Carrierroid,effect,Effect Monster,Machine,0.50,0.46,31,False,False,True,False,False,False,False,False,False,2007-12-22
Cartorhyn the Hidden Gem of the Seafront,effect,Effect Monster,Rock,0.08,0.05,81,True,True,False,False,False,True,True,False,True,2022-04-23
Cash Back,trap,Trap Card,Counter,0.23,0.14,27,False,False,True,False,False,False,False,False,False,2012-07-21
Cassimolar,effect,Effect Monster,Fiend,0.02,0.04,77,False,False,False,False,False,False,False,False,False,2022-03-19
"Castel, the Skyblaster Musketeer",xyz,XYZ Monster,Winged Beast,0.10,0.14,65,False,False,False,False,False,False,False,False,False,2014-04-19
Castle Gate,effect,Effect Monster,Rock,0.19,0.17,39,False,False,False,False,False,False,False,False,True,2004-10-21
Castle Link,spell,Spell Card,Field,0.14,0.10,53,False,False,False,False,False,False,False,False,True,2017-04-15
Castle of Dark Illusions,effect,Flip Effect Monster,Fiend,0.37,0.20,41,False,False,False,False,False,False,False,False,False,2000-03-01
Castle of Dragon Souls,trap,Trap Card,Continuous,0.06,0.09,69,False,True,False,False,False,True,True,True,True,2013-06-15
Castle Walls,trap,Trap Card,Normal,0.14,0.20,19,False,False,False,False,False,False,False,False,False,1999-07-05
Cat Shark,xyz,XYZ Monster,Beast,0.21,0.24,67,False,False,False,False,False,False,False,False,True,2015-03-21
Cat's Ear Tribe,effect,Effect Monster,Beast-Warrior,0.28,0.31,22,False,False,False,False,False,False,False,False,False,2002-09-19
Cataclysmic Circumpolar Chilblainia,effect,Effect Monster,Fairy,0.08,0.09,52,False,False,False,False,False,False,False,True,True,2020-01-11
Cataclysmic Crusted Calcifida,effect,Effect Monster,Fairy,0.11,0.11,50,False,False,False,False,False,False,False,True,True,2019-10-12
Cataclysmic Cryonic Coldo,effect,Effect Monster,Fairy,0.06,0.08,52,False,False,False,False,False,False,False,False,True,2019-04-13
Cataclysmic Scorching Sunburner,effect,Effect Monster,Fairy,0.16,0.13,61,False,False,False,False,False,True,False,False,True,2018-10-13
Catalyst Field,spell,Spell Card,Field,1.30,0.72,84,True,True,False,False,False,False,False,False,True,2016-07-09
Catapult Turtle,effect,Effect Monster,Aqua,0.08,0.14,23,False,False,False,False,False,False,False,False,True,2000-01-27
Catapult Warrior,synchro,Synchro Monster,Warrior,3.32,0.10,31,False,False,False,False,False,False,False,False,True,2010-12-29
Catapult Zone,spell,Spell Card,Field,0.19,0.32,26,False,False,False,False,False,False,False,True,True,2012-04-14
Catche Eve L2,effect,Effect Monster,Cyberse,0.05,0.19,45,False,False,False,False,False,False,False,False,True,2018-10-13
Catnipped Kitty,effect,Effect Monster,Beast,0.11,0.22,42,False,False,False,False,False,False,False,False,True,2004-11-25
Catoblepas and the Witch of Fate,effect,Effect Monster,Spellcaster,0.11,0.23,26,False,False,False,False,False,False,False,False,False,2009-07-18
"Catoblepas, Familiar of the Evil Eye",effect,Effect Monster,Fiend,0.07,0.15,79,False,True,False,False,False,True,True,False,True,2019-02-23
